City,Date,CTBegin,Sunrise,Sunset,CTEnd
Seattle WA,2020-09-09,6.136,6.658,19.539,20.059
Seattle WA,2020-09-10,6.159,6.68,19.505,20.024
Seattle WA,2020-09-11,6.183,6.702,19.471,19.989
Seattle WA,2020-09-12,6.206,6.725,19.437,19.954
Seattle WA,2020-09-13,6.229,6.747,19.403,19.919
Seattle WA,2020-09-14,6.252,6.769,19.369,19.884
Seattle WA,2020-09-15,6.275,6.792,19.335,19.85
Seattle WA,2020-09-16,6.298,6.814,19.3,19.815
Seattle WA,2020-09-17,6.321,6.837,19.266,19.78
Seattle WA,2020-09-18,6.345,6.859,19.232,19.745
Seattle WA,2020-09-19,6.368,6.882,19.198,19.71
Seattle WA,2020-09-20,6.391,6.904,19.163,19.676
Seattle WA,2020-09-21,6.414,6.927,19.129,19.641
Seattle WA,2020-09-22,6.436,6.949,19.095,19.606
Seattle WA,2020-09-23,6.459,6.972,19.061,19.572
Seattle WA,2020-09-24,6.482,6.995,19.027,19.537
Seattle WA,2020-09-25,6.505,7.017,18.992,19.503
Seattle WA,2020-09-26,6.528,7.04,18.958,19.469
Seattle WA,2020-09-27,6.551,7.063,18.924,19.435
Seattle WA,2020-09-28,6.574,7.086,18.89,19.401
Seattle WA,2020-09-29,6.597,7.108,18.857,19.367
Seattle WA,2020-09-30,6.62,7.131,18.823,19.333
Seattle WA,2020-10-01,6.643,7.154,18.789,19.3
Seattle WA,2020-10-02,6.666,7.177,18.756,19.266
Seattle WA,2020-10-03,6.688,7.201,18.722,19.233
Seattle WA,2020-10-04,6.711,7.224,18.689,19.2
Seattle WA,2020-10-05,6.734,7.247,18.656,19.167
Seattle WA,2020-10-06,6.757,7.27,18.623,19.135
Seattle WA,2020-10-07,6.78,7.294,18.59,19.102
Seattle WA,2020-10-08,6.804,7.317,18.557,19.07
Seattle WA,2020-10-09,6.827,7.341,18.525,19.038
Seattle WA,2020-10-10,6.85,7.365,18.492,19.006
Seattle WA,2020-10-11,6.873,7.389,18.46,18.975
Seattle WA,2020-10-12,6.896,7.412,18.428,18.943
Seattle WA,2020-10-13,6.92,7.436,18.396,18.912
Seattle WA,2020-10-14,6.943,7.461,18.365,18.882
Seattle WA,2020-10-15,6.966,7.485,18.333,18.851
Seattle WA,2020-10-16,6.99,7.509,18.302,18.821
Seattle WA,2020-10-17,7.013,7.533,18.272,18.791
Seattle WA,2020-10-18,7.037,7.558,18.241,18.761
Seattle WA,2020-10-19,7.06,7.582,18.211,18.732
Seattle WA,2020-10-20,7.084,7.607,18.181,18.703
Seattle WA,2020-10-21,7.107,7.631,18.151,18.674
Seattle WA,2020-10-22,7.131,7.656,18.121,18.646
Seattle WA,2020-10-23,7.154,7.681,18.092,18.618
Seattle WA,2020-10-24,7.178,7.706,18.064,18.59
Seattle WA,2020-10-25,7.202,7.731,18.035,18.563
Seattle WA,2020-10-26,7.226,7.756,18.007,18.536
Seattle WA,2020-10-27,7.249,7.781,17.979,18.51
Seattle WA,2020-10-28,7.273,7.806,17.952,18.484
Seattle WA,2020-10-29,7.297,7.831,17.925,18.458
Seattle WA,2020-10-30,7.32,7.856,17.898,18.433
Seattle WA,2020-10-31,7.344,7.881,17.872,18.408
Seattle WA,2020-11-01,7.368,7.906,17.846,18.384
Seattle WA,2020-11-02,6.392,6.931,16.821,17.36
Seattle WA,2020-11-03,6.415,6.957,16.796,17.337
Seattle WA,2020-11-04,6.439,6.982,16.771,17.314
Seattle WA,2020-11-05,6.463,7.007,16.747,17.291
Seattle WA,2020-11-06,6.486,7.033,16.724,17.269
Seattle WA,2020-11-07,6.51,7.058,16.701,17.248
Seattle WA,2020-11-08,6.534,7.083,16.678,17.227
Seattle WA,2020-11-09,6.557,7.108,16.656,17.207
Seattle WA,2020-11-10,6.581,7.133,16.634,17.187
Seattle WA,2020-11-11,6.604,7.158,16.614,17.168
Seattle WA,2020-11-12,6.627,7.183,16.593,17.149
Seattle WA,2020-11-13,6.651,7.208,16.573,17.131
Seattle WA,2020-11-14,6.674,7.233,16.554,17.113
Seattle WA,2020-11-15,6.697,7.258,16.535,17.096
Seattle WA,2020-11-16,6.72,7.282,16.517,17.08
Seattle WA,2020-11-17,6.742,7.307,16.5,17.064
Seattle WA,2020-11-18,6.765,7.331,16.483,17.049
Seattle WA,2020-11-19,6.787,7.355,16.467,17.035
Seattle WA,2020-11-20,6.809,7.379,16.451,17.021
Seattle WA,2020-11-21,6.831,7.403,16.437,17.008
Seattle WA,2020-11-22,6.853,7.426,16.422,16.995
Seattle WA,2020-11-23,6.875,7.449,16.409,16.983
Seattle WA,2020-11-24,6.896,7.472,16.396,16.972
Seattle WA,2020-11-25,6.917,7.494,16.384,16.962
Seattle WA,2020-11-26,6.937,7.517,16.373,16.952
Seattle WA,2020-11-27,6.958,7.539,16.362,16.943
Seattle WA,2020-11-28,6.978,7.56,16.352,16.934
Seattle WA,2020-11-29,6.998,7.581,16.343,16.927
Seattle WA,2020-11-30,7.017,7.602,16.335,16.92
Seattle WA,2020-12-01,7.036,7.623,16.327,16.914
Seattle WA,2020-12-02,7.055,7.642,16.32,16.908
Seattle WA,2020-12-03,7.073,7.662,16.314,16.903
Seattle WA,2020-12-04,7.091,7.681,16.309,16.899
Seattle WA,2020-12-05,7.108,7.7,16.305,16.896
Seattle WA,2020-12-06,7.125,7.718,16.301,16.894
Seattle WA,2020-12-07,7.142,7.735,16.298,16.892
Seattle WA,2020-12-08,7.158,7.752,16.296,16.891
Seattle WA,2020-12-09,7.173,7.769,16.295,16.89
Seattle WA,2020-12-10,7.188,7.785,16.294,16.891
Seattle WA,2020-12-11,7.203,7.8,16.295,16.892
Seattle WA,2020-12-12,7.217,7.815,16.296,16.894
Seattle WA,2020-12-13,7.23,7.829,16.298,16.897
Seattle WA,2020-12-14,7.243,7.842,16.301,16.9
Seattle WA,2020-12-15,7.255,7.855,16.305,16.904
Seattle WA,2020-12-16,7.267,7.867,16.309,16.909
Seattle WA,2020-12-17,7.278,7.879,16.314,16.915
Seattle WA,2020-12-18,7.289,7.889,16.32,16.921
Seattle WA,2020-12-19,7.298,7.899,16.327,16.928
Seattle WA,2020-12-20,7.308,7.908,16.335,16.936
Seattle WA,2020-12-21,7.316,7.917,16.343,16.944
Seattle WA,2020-12-22,7.324,7.925,16.352,16.953
Seattle WA,2020-12-23,7.331,7.932,16.362,16.963
Seattle WA,2020-12-24,7.337,7.938,16.373,16.973
Seattle WA,2020-12-25,7.343,7.943,16.384,16.984
Seattle WA,2020-12-26,7.348,7.948,16.396,16.996
Seattle WA,2020-12-27,7.352,7.952,16.409,17.008
Seattle WA,2020-12-28,7.356,7.955,16.422,17.021
Seattle WA,2020-12-29,7.359,7.957,16.436,17.035
Seattle WA,2020-12-30,7.361,7.958,16.451,17.049
Seattle WA,2020-12-31,7.363,7.959,16.467,17.063
Seattle WA,2021-01-01,7.363,7.959,16.483,17.078
Seattle WA,2021-01-02,7.363,7.958,16.499,17.094
Seattle WA,2021-01-03,7.363,7.956,16.516,17.11
Seattle WA,2021-01-04,7.361,7.954,16.534,17.127
Seattle WA,2021-01-05,7.359,7.951,16.553,17.144
Seattle WA,2021-01-06,7.356,7.946,16.572,17.162
Seattle WA,2021-01-07,7.352,7.942,16.591,17.18
Seattle WA,2021-01-08,7.348,7.936,16.611,17.199
Seattle WA,2021-01-09,7.343,7.929,16.631,17.218
Seattle WA,2021-01-10,7.337,7.922,16.652,17.237
Seattle WA,2021-01-11,7.331,7.914,16.673,17.257
Seattle WA,2021-01-12,7.323,7.906,16.695,17.278
Seattle WA,2021-01-13,7.315,7.896,16.717,17.298
Seattle WA,2021-01-14,7.307,7.886,16.74,17.319
Seattle WA,2021-01-15,7.298,7.875,16.763,17.34
Seattle WA,2021-01-16,7.287,7.863,16.786,17.362
Seattle WA,2021-01-17,7.277,7.851,16.809,17.384
Seattle WA,2021-01-18,7.265,7.838,16.833,17.406
Seattle WA,2021-01-19,7.253,7.824,16.857,17.428
Seattle WA,2021-01-20,7.241,7.81,16.881,17.451
Seattle WA,2021-01-21,7.227,7.795,16.906,17.474
Seattle WA,2021-01-22,7.213,7.779,16.931,17.497
Seattle WA,2021-01-23,7.198,7.763,16.956,17.52
Seattle WA,2021-01-24,7.183,7.746,16.981,17.544
Seattle WA,2021-01-25,7.167,7.728,17.006,17.567
Seattle WA,2021-01-26,7.151,7.71,17.032,17.591
Seattle WA,2021-01-27,7.134,7.691,17.057,17.615
Seattle WA,2021-01-28,7.116,7.671,17.083,17.639
Seattle WA,2021-01-29,7.098,7.651,17.109,17.663
Seattle WA,2021-01-30,7.079,7.631,17.135,17.687
Seattle WA,2021-01-31,7.059,7.61,17.161,17.711
Seattle WA,2021-02-01,7.039,7.588,17.187,17.736
Seattle WA,2021-02-02,7.019,7.566,17.213,17.76
Seattle WA,2021-02-03,6.998,7.543,17.239,17.785
Seattle WA,2021-02-04,6.976,7.52,17.266,17.81
Seattle WA,2021-02-05,6.954,7.497,17.292,17.834
Seattle WA,2021-02-06,6.932,7.473,17.318,17.859
Seattle WA,2021-02-07,6.909,7.448,17.345,17.884
Seattle WA,2021-02-08,6.886,7.423,17.371,17.909
Seattle WA,2021-02-09,6.862,7.398,17.397,17.934
Seattle WA,2021-02-10,6.837,7.372,17.424,17.959
Seattle WA,2021-02-11,6.813,7.346,17.45,17.984
Seattle WA,2021-02-12,6.787,7.319,17.476,18.008
Seattle WA,2021-02-13,6.762,7.292,17.502,18.033
Seattle WA,2021-02-14,6.736,7.265,17.529,18.058
Seattle WA,2021-02-15,6.709,7.237,17.555,18.083
Seattle WA,2021-02-16,6.682,7.209,17.581,18.108
Seattle WA,2021-02-17,6.655,7.181,17.607,18.133
Seattle WA,2021-02-18,6.628,7.152,17.633,18.158
Seattle WA,2021-02-19,6.6,7.123,17.659,18.183
Seattle WA,2021-02-20,6.571,7.093,17.685,18.207
Seattle WA,2021-02-21,6.543,7.064,17.71,18.232
Seattle WA,2021-02-22,6.514,7.034,17.736,18.257
Seattle WA,2021-02-23,6.485,7.004,17.762,18.281
Seattle WA,2021-02-24,6.455,6.973,17.787,18.306
Seattle WA,2021-02-25,6.425,6.942,17.813,18.331
Seattle WA,2021-02-26,6.395,6.912,17.838,18.355
Seattle WA,2021-02-27,6.365,6.88,17.863,18.38
Seattle WA,2021-02-28,6.334,6.849,17.888,18.404
Seattle WA,2021-03-01,6.303,6.817,17.914,18.429
Seattle WA,2021-03-02,6.272,6.786,17.939,18.453
Seattle WA,2021-03-03,6.241,6.754,17.964,18.478
Seattle WA,2021-03-04,6.209,6.721,17.988,18.502
Seattle WA,2021-03-05,6.177,6.689,18.013,18.526
Seattle WA,2021-03-06,6.145,6.657,18.038,18.551
Seattle WA,2021-03-07,6.113,6.624,18.063,18.575
Seattle WA,2021-03-08,6.08,6.591,18.087,18.599
Seattle WA,2021-03-09,6.048,6.558,18.112,18.624
Seattle WA,2021-03-10,6.015,6.525,18.136,18.648
Seattle WA,2021-03-11,5.982,6.492,18.161,18.672
Seattle WA,2021-03-12,5.949,6.459,18.185,18.697
Seattle WA,2021-03-13,5.916,6.426,18.21,18.721
Seattle WA,2021-03-14,5.882,6.392,18.234,18.745
Seattle WA,2021-03-15,6.849,7.359,19.258,19.77
Seattle WA,2021-03-16,6.815,7.325,19.282,19.794
Seattle WA,2021-03-17,6.781,7.292,19.306,19.818
Seattle WA,2021-03-18,6.747,7.258,19.33,19.843
Seattle WA,2021-03-19,6.713,7.224,19.354,19.867
Seattle WA,2021-03-20,6.679,7.191,19.378,19.891
Seattle WA,2021-03-21,6.645,7.157,19.402,19.916
Seattle WA,2021-03-22,6.611,7.123,19.426,19.94
Seattle WA,2021-03-23,6.577,7.089,19.45,19.964
Seattle WA,2021-03-24,6.542,7.056,19.474,19.989
Seattle WA,2021-03-25,6.508,7.022,19.498,20.013
Seattle WA,2021-03-26,6.473,6.988,19.521,20.037
Seattle WA,2021-03-27,6.439,6.954,19.545,20.062
Seattle WA,2021-03-28,6.405,6.921,19.569,20.086
Seattle WA,2021-03-29,6.37,6.887,19.592,20.111
Seattle WA,2021-03-30,6.336,6.853,19.616,20.135
Seattle WA,2021-03-31,6.301,6.82,19.639,20.16
Seattle WA,2021-04-01,6.267,6.786,19.663,20.185
Seattle WA,2021-04-02,6.232,6.753,19.687,20.209
Seattle WA,2021-04-03,6.198,6.72,19.71,20.234
Seattle WA,2021-04-04,6.163,6.686,19.734,20.259
Seattle WA,2021-04-05,6.129,6.653,19.757,20.284
Seattle WA,2021-04-06,6.095,6.62,19.781,20.309
Seattle WA,2021-04-07,6.061,6.587,19.805,20.334
Seattle WA,2021-04-08,6.027,6.555,19.828,20.359
Seattle WA,2021-04-09,5.992,6.522,19.852,20.384
Seattle WA,2021-04-10,5.959,6.49,19.875,20.409
Seattle WA,2021-04-11,5.925,6.457,19.899,20.434
Seattle WA,2021-04-12,5.891,6.425,19.923,20.459
Seattle WA,2021-04-13,5.857,6.393,19.946,20.485
Seattle WA,2021-04-14,5.824,6.362,19.97,20.51
Seattle WA,2021-04-15,5.791,6.33,19.993,20.535
Seattle WA,2021-04-16,5.758,6.299,20.017,20.561
Seattle WA,2021-04-17,5.725,6.268,20.041,20.586
Seattle WA,2021-04-18,5.692,6.237,20.064,20.612
Seattle WA,2021-04-19,5.659,6.206,20.088,20.637
Seattle WA,2021-04-20,5.627,6.176,20.111,20.663
Seattle WA,2021-04-21,5.594,6.145,20.135,20.688
Seattle WA,2021-04-22,5.562,6.115,20.158,20.714
Seattle WA,2021-04-23,5.53,6.086,20.181,20.739
Seattle WA,2021-04-24,5.499,6.056,20.205,20.765
Seattle WA,2021-04-25,5.468,6.027,20.228,20.791
Seattle WA,2021-04-26,5.437,5.999,20.252,20.816
Seattle WA,2021-04-27,5.406,5.97,20.275,20.842
Seattle WA,2021-04-28,5.375,5.942,20.298,20.868
Seattle WA,2021-04-29,5.345,5.914,20.321,20.893
Seattle WA,2021-04-30,5.315,5.887,20.344,20.919
Seattle WA,2021-05-01,5.286,5.86,20.367,20.944
Seattle WA,2021-05-02,5.256,5.833,20.39,20.97
Seattle WA,2021-05-03,5.227,5.807,20.413,20.995
Seattle WA,2021-05-04,5.199,5.781,20.436,21.021
Seattle WA,2021-05-05,5.171,5.755,20.459,21.046
Seattle WA,2021-05-06,5.143,5.73,20.481,21.071
Seattle WA,2021-05-07,5.116,5.705,20.504,21.097
Seattle WA,2021-05-08,5.089,5.681,20.526,21.122
Seattle WA,2021-05-09,5.062,5.657,20.549,21.147
Seattle WA,2021-05-10,5.036,5.634,20.571,21.172
Seattle WA,2021-05-11,5.01,5.611,20.593,21.196
Seattle WA,2021-05-12,4.985,5.589,20.614,21.221
Seattle WA,2021-05-13,4.96,5.567,20.636,21.245
Seattle WA,2021-05-14,4.936,5.545,20.657,21.269
Seattle WA,2021-05-15,4.913,5.525,20.679,21.293
Seattle WA,2021-05-16,4.889,5.504,20.699,21.317
Seattle WA,2021-05-17,4.867,5.484,20.72,21.341
Seattle WA,2021-05-18,4.845,5.465,20.741,21.364
Seattle WA,2021-05-19,4.823,5.446,20.761,21.387
Seattle WA,2021-05-20,4.802,5.428,20.781,21.409
Seattle WA,2021-05-21,4.782,5.411,20.8,21.432
Seattle WA,2021-05-22,4.762,5.394,20.82,21.454
Seattle WA,2021-05-23,4.743,5.377,20.839,21.475
Seattle WA,2021-05-24,4.725,5.361,20.857,21.496
Seattle WA,2021-05-25,4.707,5.346,20.875,21.517
Seattle WA,2021-05-26,4.69,5.332,20.893,21.538
Seattle WA,2021-05-27,4.674,5.318,20.911,21.558
Seattle WA,2021-05-28,4.658,5.304,20.928,21.577
Seattle WA,2021-05-29,4.643,5.292,20.945,21.596
Seattle WA,2021-05-30,4.628,5.28,20.961,21.615
Seattle WA,2021-05-31,4.615,5.269,20.977,21.633
Seattle WA,2021-06-01,4.602,5.258,20.992,21.65
Seattle WA,2021-06-02,4.59,5.248,21.007,21.667
Seattle WA,2021-06-03,4.579,5.239,21.021,21.684
Seattle WA,2021-06-04,4.568,5.23,21.035,21.699
Seattle WA,2021-06-05,4.558,5.223,21.049,21.715
Seattle WA,2021-06-06,4.55,5.216,21.061,21.729
Seattle WA,2021-06-07,4.541,5.209,21.074,21.743
Seattle WA,2021-06-08,4.534,5.203,21.085,21.756
Seattle WA,2021-06-09,4.528,5.198,21.097,21.769
Seattle WA,2021-06-10,4.522,5.194,21.107,21.781
Seattle WA,2021-06-11,4.517,5.191,21.117,21.792
Seattle WA,2021-06-12,4.513,5.188,21.126,21.802
Seattle WA,2021-06-13,4.51,5.186,21.135,21.812
Seattle WA,2021-06-14,4.508,5.184,21.143,21.821
Seattle WA,2021-06-15,4.506,5.184,21.151,21.829
Seattle WA,2021-06-16,4.506,5.184,21.157,21.836
Seattle WA,2021-06-17,4.506,5.185,21.163,21.842
Seattle WA,2021-06-18,4.507,5.186,21.169,21.848
Seattle WA,2021-06-19,4.509,5.188,21.173,21.853
Seattle WA,2021-06-20,4.511,5.191,21.177,21.857
Seattle WA,2021-06-21,4.515,5.194,21.18,21.86
Seattle WA,2021-06-22,4.519,5.199,21.183,21.862
Seattle WA,2021-06-23,4.524,5.204,21.185,21.864
Seattle WA,2021-06-24,4.53,5.209,21.186,21.864
Seattle WA,2021-06-25,4.537,5.215,21.186,21.864
Seattle WA,2021-06-26,4.544,5.222,21.186,21.863
Seattle WA,2021-06-27,4.552,5.23,21.185,21.861
Seattle WA,2021-06-28,4.561,5.238,21.183,21.858
Seattle WA,2021-06-29,4.571,5.246,21.18,21.855
Seattle WA,2021-06-30,4.581,5.256,21.177,21.85
Seattle WA,2021-07-01,4.593,5.266,21.173,21.845
Seattle WA,2021-07-02,4.604,5.276,21.168,21.839
Seattle WA,2021-07-03,4.617,5.287,21.163,21.832
Seattle WA,2021-07-04,4.63,5.299,21.157,21.824
Seattle WA,2021-07-05,4.644,5.311,21.15,21.815
Seattle WA,2021-07-06,4.659,5.324,21.142,21.806
Seattle WA,2021-07-07,4.674,5.337,21.134,21.796
Seattle WA,2021-07-08,4.689,5.351,21.125,21.785
Seattle WA,2021-07-09,4.706,5.365,21.115,21.773
Seattle WA,2021-07-10,4.722,5.38,21.105,21.76
Seattle WA,2021-07-11,4.74,5.395,21.094,21.747
Seattle WA,2021-07-12,4.757,5.411,21.082,21.733
Seattle WA,2021-07-13,4.776,5.427,21.07,21.718
Seattle WA,2021-07-14,4.794,5.443,21.057,21.703
Seattle WA,2021-07-15,4.814,5.46,21.043,21.686
Seattle WA,2021-07-16,4.833,5.477,21.028,21.67
Seattle WA,2021-07-17,4.853,5.494,21.013,21.652
Seattle WA,2021-07-18,4.874,5.512,20.998,21.634
Seattle WA,2021-07-19,4.894,5.53,20.981,21.615
Seattle WA,2021-07-20,4.916,5.549,20.964,21.595
Seattle WA,2021-07-21,4.937,5.568,20.947,21.575
Seattle WA,2021-07-22,4.959,5.587,20.929,21.554
Seattle WA,2021-07-23,4.981,5.606,20.91,21.533
Seattle WA,2021-07-24,5.003,5.625,20.891,21.51
Seattle WA,2021-07-25,5.025,5.645,20.871,21.488
Seattle WA,2021-07-26,5.048,5.665,20.851,21.465
Seattle WA,2021-07-27,5.071,5.685,20.83,21.441
Seattle WA,2021-07-28,5.094,5.706,20.808,21.417
Seattle WA,2021-07-29,5.118,5.726,20.786,21.392
Seattle WA,2021-07-30,5.141,5.747,20.764,21.367
Seattle WA,2021-07-31,5.165,5.768,20.741,21.341
Seattle WA,2021-08-01,5.189,5.789,20.718,21.315
Seattle WA,2021-08-02,5.213,5.81,20.694,21.289
Seattle WA,2021-08-03,5.237,5.832,20.67,21.262
Seattle WA,2021-08-04,5.261,5.853,20.645,21.234
Seattle WA,2021-08-05,5.285,5.875,20.62,21.207
Seattle WA,2021-08-06,5.309,5.897,20.594,21.178
Seattle WA,2021-08-07,5.334,5.918,20.568,21.15
Seattle WA,2021-08-08,5.358,5.94,20.542,21.121
Seattle WA,2021-08-09,5.383,5.962,20.515,21.091
Seattle WA,2021-08-10,5.407,5.984,20.488,21.062
Seattle WA,2021-08-11,5.432,6.006,20.46,21.032
Seattle WA,2021-08-12,5.457,6.029,20.432,21.001
Seattle WA,2021-08-13,5.481,6.051,20.404,20.971
Seattle WA,2021-08-14,5.506,6.073,20.375,20.94
Seattle WA,2021-08-15,5.53,6.095,20.346,20.909
Seattle WA,2021-08-16,5.555,6.117,20.317,20.877
Seattle WA,2021-08-17,5.579,6.14,20.288,20.845
Seattle WA,2021-08-18,5.604,6.162,20.258,20.813
Seattle WA,2021-08-19,5.628,6.184,20.228,20.781
Seattle WA,2021-08-20,5.653,6.207,20.197,20.749
Seattle WA,2021-08-21,5.677,6.229,20.167,20.716
Seattle WA,2021-08-22,5.701,6.251,20.136,20.683
Seattle WA,2021-08-23,5.726,6.273,20.105,20.65
Seattle WA,2021-08-24,5.75,6.296,20.073,20.617
Seattle WA,2021-08-25,5.774,6.318,20.042,20.583
Seattle WA,2021-08-26,5.798,6.34,20.01,20.55
Seattle WA,2021-08-27,5.822,6.363,19.978,20.516
Seattle WA,2021-08-28,5.846,6.385,19.946,20.482
Seattle WA,2021-08-29,5.87,6.407,19.913,20.448
Seattle WA,2021-08-30,5.894,6.43,19.881,20.414
Seattle WA,2021-08-31,5.918,6.452,19.848,20.38
Seattle WA,2021-09-01,5.942,6.474,19.815,20.345
Seattle WA,2021-09-02,5.966,6.496,19.782,20.311
Seattle WA,2021-09-03,5.989,6.519,19.749,20.276
Seattle WA,2021-09-04,6.013,6.541,19.716,20.242
Seattle WA,2021-09-05,6.037,6.563,19.682,20.207
Seattle WA,2021-09-06,6.06,6.586,19.649,20.172
Seattle WA,2021-09-07,6.084,6.608,19.615,20.137
Seattle WA,2021-09-08,6.107,6.63,19.581,20.103
Seattle WA,2021-09-09,6.131,6.653,19.547,20.068
Seattle WA,2021-09-10,6.154,6.675,19.514,20.033
Seattle WA,2021-09-11,6.177,6.697,19.48,19.998
Seattle WA,2021-09-12,6.2,6.72,19.446,19.963
Seattle WA,2021-09-13,6.224,6.742,19.411,19.928
Seattle WA,2021-09-14,6.247,6.764,19.377,19.893
Seattle WA,2021-09-15,6.27,6.787,19.343,19.858
Seattle WA,2021-09-16,6.293,6.809,19.309,19.823
Seattle WA,2021-09-17,6.316,6.831,19.275,19.788
Seattle WA,2021-09-18,6.339,6.854,19.24,19.753
Seattle WA,2021-09-19,6.362,6.876,19.206,19.719
Seattle WA,2021-09-20,6.385,6.899,19.172,19.684
Seattle WA,2021-09-21,6.408,6.921,19.137,19.649
Seattle WA,2021-09-22,6.431,6.944,19.103,19.615
Seattle WA,2021-09-23,6.454,6.966,19.069,19.58
Seattle WA,2021-09-24,6.477,6.989,19.035,19.546
Seattle WA,2021-09-25,6.499,7.011,19.001,19.511
Seattle WA,2021-09-26,6.522,7.034,18.967,19.477
Seattle WA,2021-09-27,6.545,7.057,18.933,19.443
Seattle WA,2021-09-28,6.568,7.08,18.899,19.409
Seattle WA,2021-09-29,6.591,7.103,18.865,19.375
Seattle WA,2021-09-30,6.614,7.126,18.831,19.341
Seattle WA,2021-10-01,6.637,7.149,18.797,19.308
Seattle WA,2021-10-02,6.66,7.172,18.764,19.275
Seattle WA,2021-10-03,6.683,7.195,18.73,19.241
Seattle WA,2021-10-04,6.706,7.218,18.697,19.208
Seattle WA,2021-10-05,6.729,7.242,18.664,19.175
Seattle WA,2021-10-06,6.752,7.265,18.631,19.143
Seattle WA,2021-10-07,6.775,7.288,18.598,19.11
Seattle WA,2021-10-08,6.798,7.312,18.565,19.078
Seattle WA,2021-10-09,6.821,7.336,18.533,19.046
Seattle WA,2021-10-10,6.845,7.359,18.5,19.014
Seattle WA,2021-10-11,6.868,7.383,18.468,18.982
Seattle WA,2021-10-12,6.891,7.407,18.436,18.951
Seattle WA,2021-10-13,6.914,7.431,18.404,18.92
Seattle WA,2021-10-14,6.938,7.455,18.372,18.889
Seattle WA,2021-10-15,6.961,7.479,18.341,18.858
Seattle WA,2021-10-16,6.984,7.503,18.31,18.828
Seattle WA,2021-10-17,7.008,7.528,18.279,18.798
Seattle WA,2021-10-18,7.031,7.552,18.248,18.768
Seattle WA,2021-10-19,7.054,7.576,18.218,18.739
Seattle WA,2021-10-20,7.078,7.601,18.188,18.71
Seattle WA,2021-10-21,7.101,7.625,18.158,18.681
Seattle WA,2021-10-22,7.125,7.65,18.128,18.653
Seattle WA,2021-10-23,7.149,7.675,18.099,18.625
Seattle WA,2021-10-24,7.172,7.699,18.07,18.597
Seattle WA,2021-10-25,7.196,7.724,18.042,18.57
Seattle WA,2021-10-26,7.22,7.749,18.014,18.543
Seattle WA,2021-10-27,7.243,7.774,17.986,18.516
Seattle WA,2021-10-28,7.267,7.799,17.958,18.49
Seattle WA,2021-10-29,7.291,7.824,17.931,18.464
Seattle WA,2021-10-30,7.315,7.85,17.904,18.439
Seattle WA,2021-10-31,7.338,7.875,17.878,18.414
Seattle WA,2021-11-01,7.362,7.9,17.852,18.39
Seattle WA,2021-11-02,7.386,7.925,17.827,18.366
Seattle WA,2021-11-03,7.41,7.951,17.802,18.342
Seattle WA,2021-11-04,7.434,7.976,17.777,18.319
Seattle WA,2021-11-05,7.457,8.001,17.753,18.297
Seattle WA,2021-11-06,7.481,8.027,17.729,18.275
Seattle WA,2021-11-07,7.505,8.052,17.706,18.253
Seattle WA,2021-11-08,6.528,7.077,16.683,17.232
Seattle WA,2021-11-09,6.552,7.102,16.661,17.212
Seattle WA,2021-11-10,6.575,7.128,16.64,17.192
Seattle WA,2021-11-11,6.599,7.153,16.619,17.172
Seattle WA,2021-11-12,6.622,7.178,16.598,17.153
Seattle WA,2021-11-13,6.645,7.203,16.578,17.135
Seattle WA,2021-11-14,6.668,7.227,16.559,17.117
Seattle WA,2021-11-15,6.691,7.252,16.54,17.1
Seattle WA,2021-11-16,6.714,7.277,16.522,17.084
Seattle WA,2021-11-17,6.737,7.301,16.504,17.068
Seattle WA,2021-11-18,6.759,7.325,16.487,17.053
Seattle WA,2021-11-19,6.782,7.349,16.471,17.038
Seattle WA,2021-11-20,6.804,7.373,16.455,17.024
Seattle WA,2021-11-21,6.826,7.397,16.44,17.011
Seattle WA,2021-11-22,6.847,7.42,16.426,16.998
Seattle WA,2021-11-23,6.869,7.443,16.412,16.986
Seattle WA,2021-11-24,6.89,7.466,16.399,16.975
Seattle WA,2021-11-25,6.911,7.489,16.387,16.964
Seattle WA,2021-11-26,6.932,7.511,16.375,16.954
Seattle WA,2021-11-27,6.953,7.533,16.364,16.945
Seattle WA,2021-11-28,6.973,7.555,16.354,16.936
Seattle WA,2021-11-29,6.993,7.576,16.345,16.928
Seattle WA,2021-11-30,7.012,7.597,16.336,16.921
Seattle WA,2021-12-01,7.031,7.617,16.329,16.915
Seattle WA,2021-12-02,7.05,7.638,16.322,16.909
Seattle WA,2021-12-03,7.068,7.657,16.316,16.904
Seattle WA,2021-12-04,7.086,7.677,16.31,16.9
Seattle WA,2021-12-05,7.104,7.695,16.305,16.897
Seattle WA,2021-12-06,7.121,7.714,16.302,16.894
Seattle WA,2021-12-07,7.138,7.731,16.299,16.892
Seattle WA,2021-12-08,7.154,7.748,16.296,16.891
Seattle WA,2021-12-09,7.17,7.765,16.295,16.89
Seattle WA,2021-12-10,7.185,7.781,16.294,16.891
Seattle WA,2021-12-11,7.199,7.797,16.295,16.892
Seattle WA,2021-12-12,7.213,7.811,16.296,16.893
Seattle WA,2021-12-13,7.227,7.826,16.297,16.896
Seattle WA,2021-12-14,7.24,7.839,16.3,16.899
Seattle WA,2021-12-15,7.252,7.852,16.303,16.903
Seattle WA,2021-12-16,7.264,7.864,16.308,16.908
Seattle WA,2021-12-17,7.275,7.876,16.313,16.913
